Reference AGB,RF-predicted AGB
113,103.5764333
64,107.8238667
126,109.4702667
66,76.18213333
52,63.93566667
106,87.44106667
56,86.64626667
109,92.25906667
103,107.1721667
118,132.2076333
77,82.56996667
130,110.9968333
95,87.1186
68,85.87176667
117,110.0952333
112,93.70843333
54,86.6143
70,96.31673333
107,76.24173333
171,68.63633333
74,80.62186667
81,75.54476667
90,69.70033333
132,73.86996667
88,108.8892333
82,83.39096667
135,100.6797333
128,132.4372667
100,109.8568333
113,110.8263667
120,130.3656333
67,98.08213333
47,70.41726667
103,131.4853667
81,91.294
76,101.0911667
122,122.2691667
136,109.5713667
63,79.32343333
63,73.52556667
107,108.9147
70,79.7195
39,61.17553333
43,48.66626667
58,77.35216667
48,68.77813333
127,157.2453667
102,117.8947333
160,181.9324
90,90.8376
42,76.85016667
101,102.3715333
86,133.9868667
92,111.9153333
75,100.5324333
38,119.389
81,122.6833
145,128.0860667
118,131.9584333
150,142.7564667
150,127.1017
95,107.0387333
151,146.5702
119,129.4534667
128,140.5069
117,129.5188667
203,139.5950333
129,148.7527
113,130.8945333
80,78.22683333
64,104.1604333
74,103.9334333
144,141.3605
101,129.34
166,133.0013333
100,111.6349667
181,166.7498333
105,109.1817333
122,125.1982333
142,146.3586667
142,125.5905667
161,75.87633333
118,110.7959667
82,83.10996667
123,140.4331333
128,159.338
200,167.3534
179,184.7205
177,186.8808333
169,138.7295667
151,154.2292
151,136.8613667
192,193.0135
121,103.8530667
121,103.0622
94,80.5396
204,227.0332333
178,141.9542
150,126.8542333
121,132.0114667
64,95.9934
113,122.8258667
168,153.3823667
181,200.0238667
183,174.6659667
182,180.0473333
149,169.0809667
174,174.2573
107,112.645
122,170.3626333
120,122.7806
173,194.5932
148,127.9438667
116,125.1767
115,128.2095
172,172.2877667
22,57.40796667
94,82.38286667
152,135.1284667
154,160.2871667
113,143.3724
156,161.6808667
234,140.4655667
120,148.9498333
129,138.3793667
157,174.1681667
191,178.7141333
168,148.5841333
150,147.7016333
78,66.49606667
66,98.2015
124,160.9764667
33,123.1486
122,97.97336667
229,241.8166667
113,149.6651333
206,167.9576333
163,168.167
147,144.0944333
171,192.6016667
171,191.4847667
184,154.9097
140,168.3989333
119,137.6902333
202,182.3012333
33,66.18153333
143,131.0340667
160,205.312
168,182.1266
188,183.0810667
191,183.3720667
194,147.9054
169,155.5525667
165,136.2294
127,125.0529333
100,120.7509333
135,138.0357667
119,135.3148333
161,160.7456667
63,102.8331333
174,161.9769667
91,127.4095333
197,183.0542333
111,130.0130333
185,133.8386667
128,160.0731667
142,151.2692
224,232.4190667
199,172.4284
141,149.8436667
114,109.0935
143,158.4415333
14,104.9434667
242,202.3586333
111,157.4687667
154,129.8498667
168,196.1913667
135,148.8330333
58,94.83606667
112,87.0849
128,136.2153
110,134.2583333
187,180.2288333
216,185.5559
154,148.8287
157,169.8718667
225,186.8033667
137,124.9747333
140,139.3138333
234,154.9284
195,192.1802333
139,142.2509667
297,252.2849333
228,220.2642333
135,132.3278
253,167.0498667
161,149.5640333
127,152.4310667
179,199.3737667
192,156.2643
127,135.1882
133,159.0185333
216,190.7537
145,123.4459
125,136.5208
187,169.4609667
124,152.0790333
145,173.1612667
164,215.9201
108,130.9691667
267,185.2176
149,128.858
232,193.6518333
204,182.4298667
229,174.8224
239,234.6937667
159,171.1703
94,104.1810667
166,161.7884
184,184.8352
186,173.4135667
181,178.8309
83,138.0123667
254,237.8771667
207,191.4551333
196,168.7764
87,204.0585667
107,147.8601333
178,180.0304
106,94.48426667
233,234.0406
158,198.4852333
139,200.4263667
226,152.0798333
177,104.7184
69,80.64863333
18,40.69813333
276,158.7921667
202,196.6297667
222,197.725
205,176.1591667
227,170.0058333
284,241.4573333
177,181.6466667
187,185.5655667
137,139.4616667
242,220.6206333
117,78.14883333
220,204.8959333
85,129.3527333
80,150.7686333
29,72.90943333
193,187.4209
27,153.3357
201,206.2023667
216,186.0043
210,194.7761667
222,169.9402667
220,201.9408667
259,210.0155333
153,192.3139667
161,150.4136667
200,134.58
78,119.0846333
132,110.9753
206,196.7570333
167,162.1407
130,146.0932667
149,142.4744667
126,151.1049667
123,144.7104667
139,186.7288
154,188.2650667
27,193.3348667
132,137.2384333
116,81.37276667
164,160.1819667
140,149.1786333
137,176.4738
140,152.5440667
151,156.9112667
157,181.3725667
139,157.8163667
104,139.7681
176,157.0918333
96,80.87206667
140,164.9146333
152,157.7491667
176,218.5555667
203,199.5299
181,172.0896667
218,123.7279333
198,154.3964333
150,167.1958
161,164.8653333
93,152.2171333
109,155.9191
223,189.5652
184,204.1455
171,147.3208
81,55.942
25,105.1860333
190,168.9702333
44,145.4733
128,180.0488333
155,125.8753333
203,123.7610667
56,125.5820667
171,188.4638333
51,97.66203333
121,107.0312667
101,84.69253333
162,120.1591333
95,68.91366667
140,145.4866
184,142.9843
131,111.1465333
194,189.2475333
147,144.4717667
201,197.6968333
115,126.7044
254,210.7109
148,166.3328667
198,128.9468667
219,177.2661667
179,187.0341667
150,162.9353667
133,150.2668667
161,139.2391333
174,229.7917
274,193.3735
243,216.0034667
303,259.1616667
224,186.6895
205,183.4872333
129,133.6016667
198,196.6881
209,176.0703333
159,177.8694
257,196.9755333
173,148.7556
144,188.7791667
213,175.1263667
102,128.7730667
239,239.2753667
190,202.2259333
26,56.86113333
194,174.2812
177,117.8536333
32,56.48603333
37,70.96986667
189,137.9156667
180,154.9102333
211,143.2326333
159,209.2181333
227,231.3726667
238,204.2556
135,124.2792667
139,101.2585
196,169.3457
85,104.6389
219,255.2306667
148,147.8938667
106,140.6728
133,122.6910333
163,155.5998
75,81.76886667
128,106.8405667
194,168.3808667
188,186.2108667
243,235.7985
129,144.5967333
161,145.4146333
93,118.6229
75,138.7032667
160,160.1537333
74,86.32736667
89,147.7708333
53,129.2976
131,175.7702
68,86.41776667
72,91.9439
198,147.7885
179,189.8804333
37,65.84423333
192,86.0719
86,112.1724
122,114.9418667
131,128.4922333
120,130.6985333
129,107.4568333
113,98.23613333
136,181.5466333
77,46.9764
170,187.7303
126,152.9974
241,170.6864
182,148.5341
199,183.8022333
95,101.3157333
136,138.9226333
120,146.1851
100,108.7636
124,131.1877333
176,211.9180667
156,152.0225667
97,175.9778333
135,114.0979
82,98.77126667
88,78.40723333
83,91.29393333
80,72.95306667
169,129.6355
91,79.9209
67,103.9467
90,83.94476667
119,134.7015333
88,83.03316667
115,76.5898
100,83.54726667
166,144.0282
39,90.07566667
132,199.1967667
136,135.9792667
105,116.7973
179,142.0852333
55,96.656
50,70.84846667
141,141.1681
67,146.1595
76,91.36813333
107,125.9924667
162,147.0520333
90,74.72853333
115,124.3962
158,149.0765667
148,141.9972667
177,147.0136
115,105.2791667
97,110.5380333
90,85.10083333
98,80.40516667
136,105.329
136,184.7649667
131,91.40613333
133,143.5043667
139,133.4736
125,154.4505667
113,128.3912
160,199.5090333
51,76.45676667
69,79.48243333
47,89.35473333
90,112.4901667
80,116.4816333
163,153.4602667
129,129.2081667
146,165.2323667
151,133.8466
100,114.6551667
120,88.7631
38,79.7588
78,70.37186667
69,100.8283
95,80.48426667
59,81.6913
24,75.27093333
23,141.0573667
176,103.6582667
181,184.5138333
184,111.8265
205,216.0475333
76,198.0055333
168,212.4675
54,87.83033333
75,69.7858
77,72.74116667
107,91.9983
107,103.1506667
68,87.6283
85,65.77013333
134,110.3357667
112,144.3278667
113,97.31323333
73,111.4035333
31,52.6848
60,52.59173333
96,128.4376667
89,68.97003333
88,130.4081333
57,107.7682
76,103.9557333
82,108.0141333
144,108.0926667
134,111.7334667
65,93.07996667
53,56.61546667
87,97.80733333
124,158.8505333
106,133.0903667
136,159.1766667
84,105.7139
97,90.87406667
47,57.8906
68,96.6331
112,133.9437667
129,110.5339333
137,156.1543
97,140.1445667
141,171.6621667
102,114.4829
189,158.2675
179,191.1802
94,124.479
82,92.53496667
142,144.3017333
174,174.2709
92,98.48136667
95,71.2458
151,134.0389333
115,117.8259667
50,71.2104
144,134.2335333
90,71.63113333
130,141.1637667
138,152.2161667
84,115.0629667
103,142.3404
129,134.7079667
132,126.7016333
153,152.4708333
88,87.4175
96,108.0527667
172,167.4944667
165,119.6600333
112,118.2145667
37,76.42586667
124,94.9027
78,61.6618
110,135.3100333
136,162.2741333
119,138.0555667
87,83.30823333
60,65.79646667
168,132.1979667
156,88.06026667
71,52.86796667
91,78.8859
93,90.21056667
127,96.61143333
23,75.3364
145,76.05743333
22,49.22106667
122,71.33636667
168,106.5069667
141,82.56846667
19,65.57076667
85,61.2017
47,77.3984
125,127.5849
165,84.7822
26,107.6052
62,103.8091
123,112.0258667
91,85.10976667
118,103.2503
100,67.2729
23,82.7051
26,62.9414
112,105.2638
189,169.9641
35,87.02903333
89,97.45023333
128,98.16903333
81,104.5809
65,90.10616667
111,80.7439
77,72.5595
96,110.2703333
54,81.27063333
41,77.14826667
71,98.96123333
83,92.6922
157,145.3731
81,92.3597
97,89.2564
126,164.4577
95,103.1830333
129,119.4125
121,87.62076667
175,111.7888667
101,73.55086667
106,105.7391
116,132.3245333
71,108.3565667
114,128.6829333
123,85.18693333
62,64.19383333
87,134.2873333
93,117.1486333
101,106.9033333
135,148.8594667
36,72.55873333
106,130.8990333
153,167.5088667
135,95.44106667
96,120.5175
103,117.4752333
35,66.04646667
98,107.2844333
52,45.5012
141,160.9231667
167,156.5328667
111,57.63563333
39,69.25953333
151,112.3953
63,66.83416667
125,143.0151667
77,116.5235333
78,85.23136667
160,149.7669667
147,152.0176667
110,127.1152667
28,62.6006
106,96.63756667
56,49.0715
169,136.7193333
88,108.1508333
104,104.5666667
116,117.5091667
230,218.6167
102,90.13933333
139,158.1053
75,104.7579333
177,181.2471667
137,88.607
41,109.9715333
142,152.4004667
156,134.1001667
81,74.49963333
86,72.96793333
115,108.1598667
81,62.5677
92,108.1657
173,192.9657
128,103.3522333
76,169.0809
171,148.2409667
119,177.6347
92,100.7722667
33,110.8674667
83,106.0806333
89,53.658
98,87.08726667
60,91.49076667
126,86.72583333
97,94.1076
40,89.071
158,153.7241667
96,109.1782
113,133.2115
141,122.2774667
142,114.3640333
194,150.5213333
90,142.8946
136,123.8847667
113,83.66433333
35,113.6133333
95,108.2816333
118,137.6553667
82,73.39266667
18,83.67466667
17,58.9745
114,116.3842667
245,145.2851667
88,87.94476667
89,129.5258333
237,171.7795333
116,116.1677
92,121.4172
144,149.5332
106,106.8886
8,116.9979667
95,115.2077333
86,89.1807
74,82.44546667
34,73.92503333
146,136.2186333
119,142.7833667
143,108.2753667
110,89.61086667
86,105.4179667
131,175.6441333
103,129.7902667
97,72.6341
161,93.1442
101,93.92113333
61,84.03073333
67,77.38336667
85,84.04913333
75,77.95536667
33,78.937
66,71.7126
70,92.08206667
33,93.52863333
84,103.9743667
81,95.50406667
105,125.4568333
55,68.438
108,80.0017
123,136.8258
111,89.3744
30,60.8708
49,69.7386
80,68.96853333
47,83.90853333
73,102.973
93,89.9181
62,116.9048333
41,87.71813333
175,168.1212667
74,82.32166667
51,67.1015
129,63.39603333
60,83.6423
42,92.7044
19,108.5328667
54,102.8164
106,105.6152333
67,126.9403
91,73.71703333
74,69.26686667
68,91.11543333
59,90.2173
51,69.85776667
85,84.92
48,161.5431667
39,66.65946667
70,95.56926667
38,83.58946667
60,72.65153333
45,59.55776667
40,63.84686667
59,82.0125
51,92.0256
130,88.68746667
103,123.2110667
120,129.3168333
135,65.47746667
85,99.03736667
77,72.52843333
54,66.75123333
46,59.09816667
39,86.8707
113,74.52153333
54,70.72363333
83,85.37316667
69,78.38796667
55,92.7736
60,84.9198
67,83.08486667
31,74.2868
66,73.41216667
75,80.14726667
61,68.12853333
79,47.2487
53,80.78363333
65,70.8969
110,130.8170333
72,106.4203667
95,103.6683
108,112.6064
59,96.48773333
10,59.13643333
35,69.35026667
77,113.8686
42,87.2497
64,76.66353333
46,64.81486667
65,91.66776667
33,52.51506667
67,73.5621
28,81.40573333
69,65.06943333
82,65.534
77,119.6284333
204,71.78313333
35,66.6396
60,64.5232
57,82.766
76,77.78086667
45,81.9009
78,97.15923333
204,148.2597
71,80.0376
41,71.32546667
66,85.83986667
53,76.76896667
58,77.84883333
48,66.59343333
53,68.37143333
66,69.78606667
45,77.1853
124,138.5608
62,88.6047
14,54.48376667
77,84.88106667
74,86.93356667
80,83.4134
76,82.76386667
47,78.3219
66,83.56596667
88,90.6108
60,78.7069
59,67.75873333
91,100.9917667
52,53.1044
36,71.43603333
87,128.965
144,107.7973333
142,116.6596333
118,94.24
136,125.7579
72,79.35633333
106,133.3474333
67,78.0603
76,92.4801
34,123.7764
48,98.8737
156,128.0153333
67,73.467
72,90.55753333
92,66.97863333
56,66.17433333
36,88.11546667
33,83.20816667
51,57.95316667
97,70.5791
84,106.7982
126,86.80606667
78,84.56913333
29,71.7813
52,85.8501
42,82.13253333
32,66.88386667
137,61.347
58,80.4782
46,75.26663333
186,48.1944
29,64.4771
31,80.62576667
84,77.8706
100,85.0735
83,96.70883333
70,72.51913333
146,140.9418
66,93.2402
90,99.24456667
81,94.73396667
30,67.86703333
28,70.83906667
174,83.10163333
37,64.431
77,96.55003333
103,76.04133333
82,84.70676667
51,69.3537
58,80.62826667
74,71.56296667
48,78.44586667
69,92.00456667
89,82.31693333
94,109.8743
63,88.6579
105,98.69793333
75,94.079
37,76.79283333
59,87.44893333
108,91.58876667
40,79.80016667
15,60.83956667
77,79.6029
61,79.60036667
45,82.77066667
34,78.72746667
46,67.51606667
40,77.0017
92,129.1897333
65,112.0378333
80,90.7357
41,73.20553333
73,76.8088
54,88.63566667
74,76.91106667
67,58.07596667
39,61.61823333
69,85.7363
102,93.46546667
77,87.4076
76,92.6205
148,116.2503333
73,88.42776667
92,99.1749
56,83.01256667
69,81.5042
129,148.2967667
134,83.988
17,74.742
46,83.25113333
45,96.17183333
41,56.12506667
67,71.98233333
81,97.70486667
62,70.86506667
60,70.71163333
76,82.56346667
67,72.54316667
32,153.7945333
130,130.5475667
67,71.10516667
72,72.1111
50,83.37296667
35,74.78186667
143,91.81016667
54,74.39843333
65,82.6446
87,107.2939667
44,68.5765
119,70.50613333
88,78.06863333
76,94.86593333
77,94.4463
78,71.74303333
107,109.3068
76,91.22946667
145,173.4194
66,77.71576667
74,92.57356667
93,78.9209
148,117.8266667
23,73.41406667
96,77.65133333
69,88.54756667
71,97.19783333
86,79.52886667
116,129.8867
109,83.0641
34,88.10893333
40,53.7865
70,66.1752
53,71.33393333
113,78.34983333
37,87.60373333
62,90.4044
73,85.12863333
59,72.46176667
37,91.31323333
109,56.37016667
22,69.10663333
65,82.00803333
76,65.65846667
66,83.02883333
117,66.33013333
66,60.6592
69,74.09586667
12,70.67653333
36,87.27273333
121,85.9558
46,66.91153333
55,59.0098
75,84.07363333
103,137.7757333
97,102.2132
48,75.2901
124,104.7199333
70,73.06776667
42,47.6241
75,88.13373333
23,81.52256667
111,128.9666333
105,54.74373333
87,77.57306667
19,83.28893333
103,110.0896333
78,77.42653333
38,72.26303333
129,90.97813333
42,68.49966667
38,57.73423333
57,74.17373333
50,73.95953333
79,95.5322
44,62.93646667
96,113.4479
154,145.8513667
35,50.67013333
63,74.0801
42,83.88696667
79,69.81226667
44,70.06973333
57,59.1313
87,93.47916667
50,72.4883
109,96.2654
99,77.8727
113,76.20743333
71,104.0781667
32,66.98593333
47,80.9551
90,69.15713333
49,70.8168
75,99.0808
56,96.31453333
67,80.65946667
40,86.7532
39,78.5588
38,44.15986667
49,81.14806667
46,55.83433333
35,77.172
50,53.4837
43,65.3831
27,78.3618
55,106.0578333
84,100.7673
76,82.22383333
76,89.32356667
66,72.72846667
116,108.4192
82,88.67656667
74,96.94056667
62,73.1965
49,55.31066667
85,82.07476667
47,47.09136667
66,78.11256667
41,54.04406667
88,98.94433333
64,79.7381
60,67.35863333
19,133.8855667
139,97.21066667
117,113.1647333
121,78.29093333
35,67.9457
129,76.57013333
106,118.9640667
66,87.2451
132,72.14783333
53,81.53513333
130,83.5679
128,128.4364667
76,94.30613333
48,80.27863333
23,41.4826
38,75.5232
103,72.31983333
146,157.7529333
80,102.2323333
52,74.89786667
109,86.96166667
45,68.10176667
28,83.13423333
102,94.97953333
55,64.46356667
55,101.9985
56,117.9924667
39,54.8579
62,78.86
99,79.24613333
32,59.74236667
68,63.52466667
36,69.88223333
69,62.05516667
53,93.69436667
77,79.9594
87,100.0071667
73,107.0209333
83,59.91513333
67,65.87006667
118,77.0249
56,71.3784
48,97.76246667
65,72.48913333
135,133.0912
151,142.4049667
91,72.1032
59,81.03766667
111,132.6687
139,120.6269
136,130.7093333
57,69.39943333
92,74.29186667
56,74.91623333
67,89.2112
49,105.9390667
103,94.9118
118,109.7265333
94,90.95663333
105,86.60743333
126,91.2899
45,67.38006667
119,83.04326667
82,84.58273333
101,101.0500667
110,70.6905
100,101.8634667
71,86.21116667
65,70.9047
99,83.4421
56,71.73523333
83,95.59896667
40,75.9566
111,91.21643333
37,67.95616667
75,64.62843333
100,86.93686667
50,79.05056667
96,104.9392
125,87.004
120,126.581
79,91.4328
93,85.82776667
62,75.9347
64,69.07856667
62,87.29183333
50,68.94406667
71,79.0575
84,77.7479
125,99.67276667
47,82.85
131,163.3285
58,54.13166667
98,89.8992
56,69.1004
82,79.57583333
90,101.8370667
124,133.7992
35,68.0849
106,101.1515667
93,104.1493
157,149.1520667
38,83.44203333
83,98.5786
55,65.0626
106,110.7379333
126,75.04613333
40,65.3546
55,90.28493333
98,90.89896667
66,79.86193333
39,66.2493
34,70.83796667
51,84.0029
71,90.89653333
155,138.7112
76,86.23293333
80,82.3512
49,63.23203333
62,81.1479
64,75.72956667
44,66.65826667
48,52.3052
64,100.0554667
81,77.96323333
96,79.3313
41,55.04673333
50,58.88383333
142,137.1229667
120,116.0642333
104,126.3246333
35,76.487
99,76.39673333
73,96.96013333
45,67.6615
97,109.8752667
124,118.4446667
46,79.89103333
94,100.8724
74,85.64153333
45,49.76533333
34,86.9482
128,89.82106667
45,71.76056667
123,119.5322333
57,63.23976667
59,67.33086667
59,83.41456667
73,89.8809
125,74.42503333
52,65.2603
38,85.45656667
65,65.46753333
87,84.2388
85,95.01836667
41,56.3824
175,163.0894667
57,69.87116667
51,95.22343333
58,77.63486667
54,134.6845
60,82.45916667
48,82.93603333
44,56.00203333
39,74.73013333
62,67.84013333
40,109.6178
92,83.19613333
89,93.69936667
50,97.87063333
56,66.69743333
44,77.75036667
50,57.06523333
38,71.2158
50,69.88663333
33,100.7084667
78,82.1943
65,81.1591
58,89.19356667
105,73.16
50,80.7196
48,148.4912
150,109.0602667
128,132.8967667
146,144.9594333
144,73.80863333
72,69.3436
81,73.40223333
146,150.9589
78,86.21626667
168,185.5315
120,133.1187333
146,178.0091
134,155.7246667
20,68.5716
146,167.5147667
115,109.7993
109,91.0777
46,95.1878
130,110.3155667
166,139.0521667
200,116.2939
219,170.4168333
188,108.4902
122,107.4517
151,138.4665
177,179.7797667
197,187.2903
169,151.7795667
123,151.6755
144,91.8118
221,198.3424667
129,83.9451
218,168.5858333
141,153.4254667
177,184.4899333
170,178.7052333
149,162.5053333
55,103.1535
59,79.67353333
182,185.8788
94,121.7571333
118,147.4321667
261,220.0751333
224,212.8083333
199,181.6023333
96,114.2150333
50,163.2563667
126,117.1190333
97,101.1517667
86,88.27046667
171,152.7837333
135,223.8991
139,141.6674333
180,185.333
33,86.0744
57,90.28516667
98,101.5861
211,205.0585333
89,121.6129
156,154.9147
195,178.5173667
57,69.32953333
278,212.9739333
213,140.6609
187,146.6258667
144,168.7705667
207,188.6385
88,94.92856667
248,221.0176333
290,196.049
186,203.2472667
214,161.9692333
87,123.8058667
228,194.3152667
218,208.3716
97,157.8974
258,216.7095
184,177.0235333
223,178.9260333
88,112.4907333
217,183.3796667
175,145.2231667
28,223.8595667
192,157.5187333
179,193.9119333
124,138.9784667
175,137.5595333
191,156.8715667
197,176.9382333
145,165.1087667
26,65.00643333
226,156.0352667
109,105.6307333
178,152.3384
213,185.193
58,186.8918333
69,107.0300667
162,154.6822
98,97.90696667
196,204.1144667
103,96.58966667
68,59.09446667
159,127.0547333
267,217.7095
145,135.7014
137,138.9021
150,105.3380333
113,140.6396
177,171.8443
157,162.8696333
133,139.3351667
184,156.3665333
80,74.7451
24,56.18686667
138,144.5726
159,160.8146667
211,162.7459
118,52.68463333
197,163.1225333
152,154.6961
189,174.7727667
202,178.8133333
106,129.2716
178,108.0458333
109,73.78453333
139,139.4078333
149,144.9605667
142,124.6137667
166,135.7004667
177,186.3282333
98,75.0049
133,135.1720333
93,79.6964
132,144.8169
167,164.1841
141,147.8899
69,112.4342667
133,105.9692667
91,125.8495667
44,58.56146667
179,112.1058667
96,109.5230333
172,156.4001
143,83.51423333
129,123.9996333
187,173.1486
164,148.2013667
167,187.6752
152,87.65786667
180,167.7809333
92,75.30356667
147,152.9163333
238,138.7751667
101,110.7289
99,102.6129
144,134.2671
81,116.6134333
160,157.7721667
114,130.0425333
117,177.6246
130,136.2017667
139,139.0832667
158,150.2539667
70,90.2636
145,119.4509667
127,150.2283333
171,69.8109
31,54.54363333
111,71.03963333
107,89.9223
160,127.3176333
115,112.812
154,158.6689667
103,60.45673333
131,132.4453
171,89.8851
169,152.5202
133,128.2496333
103,104.0478333
126,96.4092
103,127.2884667
165,107.2373
141,147.6954
204,176.6647333
105,92.53676667
80,97.2594
113,87.31836667
204,87.90673333
184,122.6093667
200,193.2406
159,100.9096
178,125.3393333
209,171.3418667
173,131.2638667
149,142.6859
150,129.6457667
191,174.5910667
143,130.0324333
167,137.265
42,83.06186667
69,66.46536667
219,170.5486
187,184.0832333
160,136.3352667
137,151.7415
194,154.9911667
175,178.5237
152,141.3514667
264,210.8346333
156,134.4687
42,64.64586667
106,134.9034333
176,196.1367667
38,84.52713333
31,113.1321667
117,100.8033667
133,116.3697667
74,97.40403333
222,149.3311333
74,88.03356667
45,197.6687667
172,143.7541667
88,129.7036333
263,243.4342667
141,156.0977
174,151.9484333
184,167.3957333
174,97.53563333
134,129.4106333
87,113.8251
220,157.1487
177,142.9394667
145,139.7065667
98,159.0879333
88,134.8011333
52,63.2409
26,83.95336667
43,124.1572
44,132.5194
262,173.6577333
141,96.03693333
91,82.8197
123,122.9697667
124,127.4742333
170,182.4899
183,118.4301667
161,156.1857
218,208.1416
140,183.3535
176,106.2510333
263,146.3753667
181,128.4811333
128,82.7013
146,122.3681333
178,186.3467333
125,136.2822
139,114.3569333
168,128.1032667
133,90.07603333
173,120.3551
119,68.0876
181,144.9665667
237,200.1406667
174,221.9378667
106,185.7038667
215,156.626
88,118.0348333
123,155.6994333
185,233.9815333
163,189.9683667
89,236.5844667
177,214.9548667
145,184.6386
127,187.1710667
162,203.9498333
152,177.0286
145,246.4345333
146,225.6222333
208,194.4871
164,180.3061
142,193.9364
83,137.4605667
83,131.7919
200,262.3451
167,186.6038
101,133.2108667
161,175.1066667
141,152.3906333
127,165.5026333
129,176.2176667
130,148.7068667
173,239.2763
109,201.2721333
127,153.7905667
168,163.9473
196,208.6705
128,223.3124
220,199.0020667
119,160.9974333
130,177.6295667
154,197.2364667
115,116.1448
133,179.6867333
108,127.9094
143,145.5771
112,225.5307333
111,148.5173667
175,197.6059
170,165.6894667
161,213.5170667
136,226.0753667
145,181.6165667
88,149.1916333
155,165.1255
124,154.2090667
159,202.1052667
140,160.6770333
117,144.159
128,145.7535667
75,81.5966
83,120.8231
7,96.01126667
125,121.8516
105,122.0421333
185,173.8249667
174,138.6085333
211,177.4562333
157,167.57
61,204.4488333
178,147.8207333
180,172.7229667
197,180.2076333
239,245.0214333
124,152.8287333
114,146.3367333
186,177.1389
183,137.1770333
191,207.1320333
205,185.8039333
219,193.7479667
193,198.6007
188,172.6581667
182,190.3692
239,246.7486
119,122.1048333
191,195.8367667
27,212.2062
157,181.7175333
225,221.1582
191,165.0842667
152,166.7214
220,218.6276667
147,222.1024
202,195.5795333
140,111.4232333
94,136.7487333
112,120.4406667
166,139.6621667
162,179.6637333
140,56.93543333
233,200.9436333
232,224.9992333
122,146.1093
191,132.3954
188,120.7673
202,206.5329
115,84.14556667
172,211.0488333
158,158.2480333
139,134.3529333
135,137.5222667
186,143.4931333
197,162.6549333
188,241.3258667
211,274.5455333
151,161.7845333
157,151.6119667
182,183.8072333
159,129.5416333
143,153.2778667
175,183.3617333
225,264.6242
195,203.8588667
177,177.4962667
183,172.9098333
133,172.2727
101,143.3177667
49,132.3267333
171,177.0323333
238,182.5199667
174,157.6589667
204,239.0448667
204,182.5791333
226,221.4108667
162,153.1914
180,186.0099
166,141.1392667
150,150.8982667
159,141.6497
184,182.2299333
157,187.9105
170,179.4799333
176,162.8170667
190,147.6195667
96,135.699
151,148.4569
209,201.8996333
182,175.2858667
215,235.6426333
277,237.0539333
202,177.9854667
196,178.1279333
83,74.92923333
201,180.8744333
221,192.1887
138,148.6583667
185,121.752
204,165.586
180,151.9987
169,177.6096333
66,83.23056667
233,217.0880667
156,189.5711
205,178.0186
165,163.0541
185,159.5025
240,147.1179333
178,162.0233333
159,190.1778333
138,131.6308333
149,143.3475333
150,152.5504667
157,197.4387667
172,186.0712333
219,203.1330333
153,120.5231333
221,188.2365333
122,122.2254
162,184.7596
179,170.2395333
206,189.8145333
171,190.2347
105,133.0505
71,116.5899333
200,234.0730333
160,189.7335
253,208.0502
191,168.0934333
218,197.7586333
167,151.6341
115,146.0051
86,112.7444667
90,109.2635667
130,152.9412
181,153.4842667
187,169.8796333
168,182.4490667
31,80.913
112,113.7829667
96,128.9264333
169,172.7203667
77,94.75763333
112,139.3392667
104,129.6599
48,77.40603333
88,81.5192
92,131.8355667
84,108.0692
57,152.8176667
80,122.0433667
142,188.1345667
51,90.07906667
67,103.8265667
64,108.7662333
53,90.41823333
118,93.6162
119,101.1460333
65,71.05303333
149,153.7326
77,105.0585667
87,144.7476333
77,133.5711
93,99.95093333
156,114.04
102,108.7472667
143,148.73
66,75.6398
96,103.5761
69,141.6799
84,74.8986
53,71.77573333
94,101.3053333
109,118.8539
94,118.7716
108,123.3723
74,109.2899
24,152.1709
15,96.3266
90,133.8126
40,97.36516667
80,89.45676667
123,131.3007333
101,119.8982333
138,154.4333
49,86.93286667
86,96.79773333
124,118.2913333
105,126.9572667
60,119.8048667
182,170.6793
138,185.802
52,112.5495333
160,132.5129667
123,129.4472
49,69.29473333
45,151.3579
157,181.1395333
111,125.5544333
41,69.2476
55,54.11166667
53,79.5114
93,135.0067
159,130.7347333
115,132.7130667
201,156.9656333
127,156.7561
135,113.0089
93,125.5132333
92,103.8701333
78,113.5016
30,67.6197
59,91.95816667
84,140.4597667
49,65.75426667
181,161.967
131,109.9677333
217,138.1065333
128,134.7120667
127,137.5616
263,182.3330667
178,166.1874333
114,117.8799
221,167.9498
157,133.7775
139,184.8310667
142,156.2723333
130,138.0432333
132,98.40763333
148,138.1996667
149,139.3752333
136,142.6372333
80,125.4649
166,188.0225333
114,137.6136333
129,99.2169
96,81.2921
214,163.5825
87,77.76993333
87,98.70896667
105,131.8679
142,98.6715
126,116.1709
177,146.4675333
171,177.4066333
202,160.4816
142,138.6869667
177,141.2122333
230,188.8992
143,125.1933333
209,163.3688667
179,149.939
178,141.7825667
166,148.9927333
112,82.56403333
131,114.1052667
96,83.45793333
169,132.5437
176,167.8578667
144,141.2372667
83,85.24376667
212,175.268
143,96.403
133,190.82
125,88.51173333
82,112.5348333
180,108.5326667
186,159.6341667
212,123.8891667
155,143.0976667
149,155.9928
96,101.9778333
137,125.0894
155,123.3600667
174,67.9262
81,113.892
26,58.31213333
149,88.32973333
139,122.4917
155,113.5347667
226,176.3872333
76,156.7450333
163,112.9589
208,168.539
46,59.72003333
139,140.4645
124,142.1008667
147,145.2800667
138,227.0818
197,137.2284667
