Reference AGB,RF-predicted AGB
183,142.0589
86,141.1208
173,163.3628667
200,152.8361667
24,127.9455333
147,133.2212667
144,120.6624667
175,123.9727
165,178.963
202,246.1412667
226,156.1186333
133,124.9177
190,146.1726333
148,141.7751667
211,192.5353667
150,150.8123
193,155.4361333
235,174.1009333
160,137.8998667
177,160.659
252,164.0687667
113,125.6689667
242,173.3920667
37,107.6522
215,129.1190667
232,136.5753
103,151.7031667
66,143.9619333
192,176.0660333
129,85.7868
152,85.68076667
25,91.6722
111,143.0577667
177,166.7431
79,122.3879
182,152.3209333
79,138.1867667
92,143.7495
286,198.7185667
101,106.4622333
122,92.43263333
109,79.62083333
156,127.5837
170,200.0846333
112,126.2719667
166,132.9987333
160,126.2866333
222,166.2874333
332,225.9705667
156,124.1708667
159,144.2449667
208,207.8806333
248,183.9593667
216,179.5947667
243,171.7983
206,147.6026667
206,208.3912333
206,193.7607
131,97.8833
134,83.5364
194,162.9359333
218,206.1621
97,171.7103667
217,145.9003
196,123.6717667
187,193.5593
183,161.2418667
183,164.9738
215,183.1986
252,168.3564
216,168.2058
162,139.7281
292,204.9604667
199,178.2866333
140,130.2790333
186,177.0992
191,169.3946
181,167.3207
206,166.0927333
231,203.5804667
136,127.4201
92,150.9830333
119,136.5902333
192,198.4415
182,135.2603667
192,115.4791333
89,115.5344333
112,123.4489
203,187.6622667
118,116.4638667
221,137.9874
119,135.6744333
148,126.0007667
128,83.54356667
95,100.9219667
215,156.0031667
152,151.4463
45,100.0913667
80,63.96516667
184,163.8710667
154,135.2465667
143,91.56956667
251,166.7062333
35,154.3500667
233,147.9332667
119,80.16796667
239,163.5709333
156,162.6210667
232,122.1844
185,153.6834333
200,194.61
229,161.4410667
149,117.9217
126,121.4612667
87,81.18733333
114,115.3164667
147,135.0452333
181,169.0764333
236,119.3036
213,143.8486
196,158.5534667
160,130.2808667
196,172.3523333
185,158.7212
138,107.3649667
167,159.3039333
129,127.8562333
171,160.6396
156,156.0112333
124,93.53306667
140,109.8898333
72,93.53593333
135,154.4875333
106,113.1352333
168,128.7140333
133,144.0113
151,147.6547333
232,147.0147
204,149.9827
126,132.5270667
126,110.0072333
207,168.4793
215,174.4529667
29,155.0651
175,104.3806667
127,109.5710667
145,115.2731
237,189.2873333
143,133.2676333
82,104.3823333
77,83.8464
139,145.9332
230,208.7283333
64,81.30713333
105,102.4684667
98,89.17986667
146,153.3087
251,162.7003667
201,178.4576667
144,113.8441
144,146.1185333
137,138.9364667
152,125.6201333
209,161.5134
152,153.6831333
218,176.5999
177,139.1148667
145,145.4643667
74,102.7757
125,156.8806333
149,139.0988333
184,181.4841333
176,142.9360333
144,128.6815333
186,155.9715333
198,162.1744333
195,156.6482
201,137.364
106,104.1765333
140,127.4551
192,144.5059
193,163.0634
122,118.0402
192,180.3112667
110,117.9877
178,157.3516
161,158.8329
177,151.4881
215,216.1359
206,197.6678
221,203.4437
279,196.8137667
191,149.6888333
196,148.5810667
153,158.2182667
164,131.8900667
165,118.6841667
199,202.6208
179,134.4808333
169,180.8841667
89,127.0534667
160,135.4807
24,51.40953333
149,157.5155667
112,109.4812333
160,136.8109
82,77.18476667
197,159.9771
157,142.1524667
118,141.6328
110,144.7417
135,119.7169333
228,221.3494
145,132.5422333
191,152.0313667
229,199.9360333
152,145.5575333
84,141.181
100,110.2737333
136,113.3867667
112,98.6281
222,185.1319
171,131.6107333
72,125.9055
80,110.8905667
139,102.9986
133,146.4019667
202,164.3195
160,149.5632
149,145.5166333
248,202.8581667
97,113.0275333
60,84.48806667
159,143.5318
166,131.2005333
121,117.6674667
116,148.2872667
62,117.4216667
118,124.1823333
152,142.2522667
133,138.7255333
109,137.846
118,116.5444333
179,154.0801
123,130.0799667
186,154.3101333
144,126.3986333
169,183.4925333
92,93.84616667
163,160.0216333
179,162.5247333
139,96.64383333
194,126.5137
140,145.4321
102,114.3839333
151,118.2371333
144,128.0186
140,124.2458333
163,143.8965333
195,121.1945333
160,148.9174667
154,159.8126333
138,145.8639333
140,151.7514667
164,163.9704
157,154.5733333
150,146.9945667
180,135.2375333
72,79.01116667
241,173.1880667
184,109.8786
174,118.1307333
145,147.3208667
130,148.2738667
194,140.9596667
170,161.411
57,91.16123333
145,122.9465333
112,122.5667333
168,141.3851667
133,129.6969667
188,157.4130667
192,166.2248667
172,122.5677
170,126.3473333
199,140.9664333
136,61.87713333
229,181.9017667
124,85.0957
92,69.25866667
156,165.0277
175,144.2513333
161,155.5977667
116,119.7612333
197,122.5932
89,123.1892
80,63.01913333
175,158.5596667
71,137.3313333
93,72.06203333
151,113.4000333
67,90.45133333
140,112.7121667
197,117.7602333
224,114.6751667
114,70.49913333
139,109.0003333
199,145.2831
68,93.15676667
182,124.8096333
224,199.8640667
220,179.4052
154,158.954
155,128.4955
198,138.01
51,158.3055
118,98.22203333
209,193.5109667
119,116.4727333
217,157.6865667
180,85.2978
189,146.7033333
77,70.38593333
213,167.7851333
167,131.3835333
193,139.7799
240,222.8562
85,89.77086667
148,135.9824
138,113.6562667
149,131.5849333
170,107.6084333
194,131.6551
195,135.3317667
219,59.69913333
97,84.5736
218,128.9911333
128,92.6418
112,130.0304333
175,122.6486333
142,123.2173667
245,168.1606667
146,154.6663
165,174.4943667
196,167.3614333
126,138.0293
157,143.9197667
153,95.6149
136,136.9023
134,120.5546667
179,179.6798
187,165.5152
146,117.0790333
195,156.7053667
202,130.5416667
157,163.1991667
182,157.3207
170,146.5221333
179,150.7428333
141,127.7251667
119,91.0227
178,151.6240333
171,157.0279667
305,162.4414333
219,115.0478667
205,196.7294
96,84.53476667
146,140.4986667
166,131.7034333
200,169.0987333
176,138.6643
217,115.1503333
179,175.6146
148,152.2730667
212,163.2209333
205,156.8767333
267,200.2231
164,142.2772333
180,168.3209667
171,128.3902333
178,151.5280667
170,171.4308333
165,164.1855
147,162.6610667
170,149.6092
174,114.4479333
162,118.8482667
210,175.705
133,124.0441333
239,159.0983
142,99.99356667
138,150.9925667
143,136.13
155,154.0433333
184,154.5821
148,131.9744333
93,127.1589667
103,90.17553333
123,78.30586667
144,118.1638
160,109.5108
179,157.9545333
141,115.0913667
186,98.71783333
170,140.8973333
182,156.8287333
238,158.4461667
141,167.6573333
201,161.8305333
101,115.5410333
242,115.9956333
176,139.2105333
256,150.5103667
112,65.36703333
168,126.0180667
154,125.5551333
82,101.1908667
175,156.7120667
190,103.7588
104,92.97126667
219,153.8820333
141,117.0761333
205,165.5499
88,77.0479
200,205.8189333
126,99.98616667
210,146.0903667
127,113.7624
172,112.6974333
213,158.6891667
143,133.1096
182,115.7551667
151,109.9861667
118,107.1725333
145,160.0589333
96,94.66513333
122,81.3744
158,160.0835333
162,181.8417
191,131.2283
82,116.6601
146,153.8243
105,123.0902667
214,181.6719333
59,67.57676667
161,180.5146333
203,197.3176667
140,149.4815333
173,155.7200333
117,93.29283333
141,140.6742
196,115.3801667
176,193.4628
207,146.6064333
186,151.4983667
136,117.9498
184,140.2409333
159,149.4891
89,88.2743
122,112.1135667
95,90.23966667
102,93.06986667
119,132.8686333
133,115.9058333
157,159.6196333
102,108.0216
162,167.7931333
159,149.7659
116,115.2384333
49,117.5448667
142,121.1600667
143,99.55913333
262,198.4229667
100,97.7526
181,185.5924
236,153.7134
73,95.91883333
106,80.47516667
112,125.7648
132,120.4314
107,120.8837333
151,141.6135333
129,123.5805667
112,112.3651667
146,122.1667
259,167.2465
113,117.4398
100,72.72553333
136,143.5349667
78,91.78146667
90,84.53536667
148,150.718
134,101.3620667
96,113.5333
151,145.0605667
146,154.0471333
72,64.61393333
144,147.9441333
99,107.2131
126,144.3468333
172,125.4312
130,152.2967333
57,89.84096667
84,86.24853333
223,132.0173
120,79.10756667
145,109.4938
144,88.60976667
146,121.2008333
177,152.8463667
121,130.6803667
182,162.8303667
183,149.8259
144,127.9204333
195,148.3743333
170,87.72146667
103,82.0372
225,169.1207667
167,126.7375333
89,75.61646667
124,122.3643
150,124.3919
138,124.6365667
137,113.0757667
38,62.45646667
134,168.2249667
102,122.6357667
116,80.50346667
124,132.7112
125,147.4321667
199,149.3072333
134,108.0252
190,153.6292333
162,118.2633333
125,92.01413333
137,140.7452
152,107.2335
128,112.56
141,85.19856667
124,89.02043333
155,123.1095
203,154.2780667
121,127.961
189,135.6307333
91,86.40686667
195,147.8817
118,118.4868
132,150.8968333
145,117.0769667
236,162.9058333
137,131.9124
126,151.0906667
180,119.0408667
203,149.0771
176,163.6954667
74,101.4622333
127,127.6909
171,125.6255667
206,165.8064667
144,122.5123667
125,146.2248
149,80.89296667
150,106.0673667
138,106.4861
140,136.9786333
94,69.90606667
179,123.9357
185,147.4033
123,120.5164333
153,120.8342
176,79.4091
135,112.8315333
115,81.38583333
173,88.60666667
128,104.4763333
214,48.0896
75,75.96443333
103,81.88836667
60,105.3114333
188,74.00613333
39,60.54803333
168,137.7508667
74,95.92503333
163,162.3141333
145,121.7367
159,160.3885333
97,111.1972
121,129.598
144,140.5979667
94,90.79843333
158,147.4748
59,72.93246667
63,76.53643333
73,101.7770667
98,106.8607
28,77.7947
96,98.55866667
65,69.10866667
148,153.0852333
98,113.3473333
61,79.49886667
172,144.0598667
130,131.8276333
144,121.4066667
77,83.99493333
125,115.1427
84,91.06833333
187,149.6701667
91,71.37073333
95,76.7752
204,158.4018667
153,107.4589
188,117.0142333
162,108.1398333
155,135.4841
162,112.7107333
148,128.6981
167,139.2102333
142,115.3235333
160,155.3509333
165,147.8653333
159,160.5310333
151,131.0048667
122,128.6401667
156,114.2701
135,128.9337667
167,139.3267667
94,92.12903333
211,178.9677
170,115.7417
125,107.5406667
161,144.6641
140,123.6791
166,166.0469
151,163.8956333
108,133.9073667
209,177.1490667
211,165.5668333
156,164.3382667
183,156.1322
208,175.73
134,119.7259
84,85.0337
178,143.1713667
234,156.4159667
123,152.7723667
140,99.92186667
191,140.0574
153,131.7971667
209,171.0051667
109,131.2699333
158,149.1352
210,186.4477333
159,94.04636667
202,138.8621
153,120.9875667
116,129.4575667
221,131.5306333
192,180.9242
197,150.0155333
156,120.5795
176,149.7004333
161,131.2978333
196,118.3974667
141,115.5987667
143,100.2686667
136,112.5759667
106,124.6219333
85,71.04156667
125,134.5219333
187,154.0972333
149,139.3756333
340,170.9041333
144,112.5694333
208,128.0627667
156,154.2707
10,79.6332
211,129.0031333
202,127.3111
201,146.4275333
66,136.816
176,111.5955
208,159.9702333
134,111.2516333
147,115.9402333
170,118.0657333
221,177.2318667
270,205.1414667
225,179.2531667
69,85.2391
163,147.0609
248,127.9259667
165,195.7663333
197,207.4603667
125,154.3726667
148,140.3252333
145,155.1022333
158,161.2304667
209,154.8913667
137,138.5461
170,126.8725667
177,114.8250667
213,144.0281667
221,191.5690667
162,124.509
200,131.6102667
216,140.7169
204,171.6583667
140,112.8465
139,108.9922667
127,134.3924
186,156.6475667
136,110.8336667
198,121.6279333
218,198.7362333
163,156.5303667
213,162.2871333
210,121.8383
139,158.3548333
239,167.7911
181,129.7493333
160,95.65723333
146,160.6099667
203,171.4118
186,165.6196
151,154.9523667
224,182.6105
205,170.4203333
173,194.9675667
196,174.7132667
203,176.1987333
155,154.6413667
129,136.7362667
154,151.2404333
181,201.0066667
235,187.6169667
175,184.5849
104,113.3661667
100,92.9295
148,178.7303
183,163.7996
173,131.4729
233,151.3058
199,148.8806333
132,123.3759333
59,75.15903333
211,187.0625
223,177.4691333
159,139.1242333
210,180.9200333
127,147.2638333
171,160.2062667
137,73.47326667
135,135.1380333
152,178.9414667
117,120.6290333
180,215.9742333
152,140.9199667
175,145.5256
172,189.7812
180,194.5198
157,149.5183667
197,174.5743667
206,144.2828
156,176.3809333
229,189.5745
170,132.7518
100,106.9168333
183,178.7256333
132,170.3246333
188,172.512
172,157.1297
130,154.6968667
169,151.045
110,105.0424
146,153.2652333
169,139.0123
177,158.6601667
165,144.6049667
160,161.375
80,98.6067
209,178.8083333
50,72.3638
179,177.2772333
161,147.2205
208,152.8350333
189,162.4253333
193,192.1562
109,137.7246667
191,197.0702667
152,138.2870333
194,186.9860333
188,175.2549667
157,159.2308667
114,120.2470667
196,172.1925
225,183.0663
180,172.2760667
169,196.7674667
157,112.8436333
192,166.4785333
149,92.93426667
186,198.7774667
117,127.3538333
178,166.0868667
140,113.8112333
119,116.6104667
195,186.5138
180,135.4234333
131,161.7588667
128,92.61733333
221,198.6476667
138,106.8487667
162,153.2935667
125,109.1624
125,126.1403333
88,86.05233333
96,80.3089
142,77.98
146,96.5236
150,155.7209
146,153.0666333
168,175.0469333
176,129.8232333
231,135.9209
147,170.8593
173,124.1175333
222,214.6195667
116,151.9793667
138,124.96
148,134.3729
174,143.1224333
165,186.5765
85,130.5983333
124,109.1591
186,125.9250667
184,170.049
165,180.9725667
127,117.6732
103,92.83226667
157,146.8032333
211,116.4938667
184,164.0604333
95,127.8806
133,91.82246667
44,107.0349
152,131.7365
141,103.7277333
137,143.8658333
155,188.9330333
123,124.7972667
183,148.7888
128,165.5972
135,155.0545667
185,164.7600333
171,178.5125333
80,91.19413333
142,143.1136667
143,142.0350333
135,139.2914667
86,89.38446667
91,119.7724333
142,146.2346
134,120.0175
234,151.7681333
129,142.9996
134,145.5520333
179,176.9199333
91,104.3682333
84,104.4714
165,139.3282
124,135.5085667
78,83.7027
194,140.7139
80,96.3895
114,97.02506667
130,123.5128667
168,187.8089
51,89.04563333
88,123.9222667
130,127.1737
130,143.4698333
168,172.833
97,116.4229
37,70.71913333
107,115.1489333
213,154.6265333
123,96.4997
155,152.8887
174,155.8963333
197,212.3768333
143,155.1965667
99,119.6078333
159,146.3038
87,98.2056
165,166.983
175,178.2871
192,206.9399
184,157.8873
146,146.6222333
156,141.9782333
159,141.8175667
160,115.4872667
120,108.1906333
142,142.8327667
120,117.6705
200,200.0998
118,114.1226
184,159.1183333
91,106.7494667
143,141.5928333
192,150.5622333
181,145.6127667
143,112.6567333
51,118.8980333
159,130.7481667
143,127.0879667
23,61.66806667
139,113.2693667
179,171.0827333
175,195.9084667
168,177.3498
123,137.3612333
116,129.0729333
138,177.0535333
204,176.4549333
153,98.74393333
117,95.67943333
154,150.5548
135,124.1180667
141,109.9497
55,73.84203333
139,52.6472
181,148.4396
191,160.2496
65,89.16606667
177,106.6256333
175,147.5586667
139,151.5847667
158,148.7041667
155,99.14176667
177,176.3814
147,148.6253
157,154.4955333
130,144.1957667
144,110.0566333
94,98.87926667
122,138.0735
144,130.7182333
150,115.2726
122,104.3194667
178,153.8471
160,121.3840667
78,86.09056667
106,117.6062333
147,131.2389667
151,151.5396667
105,116.3235
68,80.01806667
100,77.1402
149,159.9529667
107,117.1507
149,128.4204667
190,166.6662667
171,106.6329333
179,196.4102
169,151.8209333
119,170.4015667
115,120.2707
126,176.1448667
96,129.6999667
120,98.9794
61,58.59073333
138,127.1168333
152,181.4867667
80,69.6451
216,167.5530333
102,99.3771
156,152.6568333
166,150.6503
152,129.6941667
161,118.9213667
248,168.6312333
159,168.3916333
93,90.88076667
148,110.2900333
91,138.2993
194,168.3109333
190,165.1608667
156,151.6028333
139,140.4263
132,151.2290333
116,67.7295
146,140.6267333
26,55.3656
238,165.3559333
106,129.2117333
122,151.8932667
107,122.5190667
134,145.1602333
130,101.9980333
135,154.5169667
110,126.1892333
123,106.8359333
126,121.5484333
192,185.7816
172,93.8541
233,155.5105333
52,174.3002
92,99.10053333
225,192.1571667
83,83.8264
157,150.0330333
129,115.2435667
153,159.8245
199,123.0318333
169,163.6898
105,122.7855667
181,156.0230667
178,154.7100333
74,84.476
161,130.3302667
127,121.8728
110,123.5755
168,164.3256333
45,163.7684333
144,110.0303667
131,114.5236
80,75.8506
115,127.3392667
108,126.5356333
215,149.4944
144,135.6947667
198,148.6054
110,112.4087
184,107.6302667
199,120.9392667
54,93.34903333
67,120.8031333
37,94.96476667
201,113.5062667
173,155.9503
173,143.7548667
194,152.0467333
102,88.18923333
189,166.0143667
143,115.6613333
262,169.0861
167,157.3903667
215,170.1989
191,168.9808667
70,95.41946667
194,171.8289667
229,172.079
192,149.3299667
228,201.2782
120,122.4917667
210,122.487
90,67.1335
112,86.9217
221,210.4127
157,135.5842667
151,127.9061333
213,156.1249667
235,167.6482333
169,156.8541667
133,108.6390667
107,136.6192333
175,162.5964333
155,132.5153
170,123.1205
166,161.6217667
118,132.4133333
148,83.009
94,75.6387
165,115.9749
71,100.6704667
128,91.07266667
202,133.9271
181,99.44513333
85,87.21356667
130,77.1918
228,149.4226333
137,120.1760333
180,148.3868
202,171.3942667
96,96.85746667
207,145.4136667
244,126.2909333
128,89.75106667
171,148.3550333
174,124.3174667
164,105.8089667
159,118.9636
219,154.8960333
227,125.4587667
184,171.3573333
95,97.2423
145,88.74086667
86,129.5327667
149,122.7951333
97,117.6978
187,112.2053667
131,125.7755667
185,116.302
46,94.02503333
154,114.6149
159,127.9871333
191,119.7404
232,152.2933
186,158.6084
202,193.5037667
123,84.72743333
150,133.2298
177,138.9627333
181,111.7363
160,54.8787
119,139.2755333
157,153.0755667
269,172.2903333
180,163.2630667
212,154.7465667
143,120.6990667
155,132.7637333
139,63.06396667
181,132.1542333
185,112.9527667
197,116.1614333
154,136.8618
174,141.8933333
18,152.6889
172,115.7658333
163,122.6345
123,59.7111
24,94.11803333
179,146.8964333
160,130.6478333
135,135.3097
94,122.3762
206,208.0862667
95,89.19686667
151,72.76856667
171,116.2912667
219,104.6431
173,127.2882667
90,106.7205
169,85.99736667
120,157.1556
72,81.84073333
110,103.6721667
214,149.4526667
140,69.58506667
230,180.9887
202,152.1628667
159,187.7086
151,178.0101333
191,197.8247
193,215.5033667
181,181.0912333
160,187.5349667
36,75.374
115,75.40003333
157,126.6294
131,171.0313667
144,146.615
160,121.6594333
128,131.4783333
132,82.74656667
197,125.8795
160,134.9120667
166,149.3953
201,126.8513333
115,132.2991667
81,50.47116667
90,72.92443333
139,148.7089333
123,101.8708
117,84.13986667
69,94.5044
177,178.0559333
215,214.5167
204,178.7436667
78,101.9291
159,172.6960333
138,157.8614
115,154.087
129,157.6877333
164,165.1502667
206,213.6253
163,203.7194
278,216.0661333
151,160.7584
154,170.8275333
141,152.096
162,173.7927667
204,229.7482667
134,152.6186333
137,140.7578667
167,145.2713
112,135.7432
166,184.7198
122,161.7436333
142,147.3265
213,212.52
160,155.1054333
179,223.3728333
198,202.4963
179,193.5690333
223,179.8992667
173,151.0385333
196,179.8961
212,201.8134
127,137.866
155,172.7023
76,111.6984
133,100.9457
187,191.3514667
90,120.1485667
184,159.6546333
225,180.5022667
130,139.1089333
158,131.3378333
122,123.0249333
74,91.08596667
200,202.2079333
104,151.2945
167,162.097
119,113.6020333
163,130.1207667
145,122.7523333
122,148.7931333
127,119.4717667
161,139.2434333
175,154.4987333
131,151.0599
162,145.2856
85,87.22453333
115,133.2388333
164,119.5352333
24,107.6721333
95,99.0453
103,125.3250667
67,182.5669333
69,67.21143333
251,145.8796667
188,177.8448
206,103.5700667
164,163.4954667
136,115.7083
121,101.2127667
150,110.4355667
142,159.2443667
91,115.0733
116,167.2851333
110,110.0573667
116,114.8665
61,88.61563333
244,154.5652667
136,164.7269
193,97.16816667
202,178.9179
186,162.9598667
113,74.27973333
90,111.5696333
195,71.37766667
196,175.4560667
240,139.5773667
19,69.91916667
135,131.2832
160,135.4275333
165,98.27096667
197,130.4189
188,95.95716667
177,154.2748333
88,104.6070667
109,130.3976333
92,116.7923667
150,113.6481667
146,95.83046667
39,72.0802
155,103.2622667
169,148.8808
167,98.3788
83,80.7363
189,148.5246667
82,80.9962
146,127.3729333
151,138.6902
114,106.2570667
169,118.1605667
163,66.02636667
50,83.5919
95,113.5743333
105,107.7954
225,140.0059667
199,135.4554333
238,170.4212667
176,81.90686667
129,83.56043333
147,102.1569333
180,127.0916333
106,74.37456667
210,128.1085667
147,87.5565
170,119.5886667
66,57.44363333
268,158.7918667
149,137.4759333
109,120.7547333
131,116.1042
181,155.835
140,107.2159333
114,58.88893333
107,78.47736667
207,117.7256667
147,88.72066667
139,75.36926667
120,89.29703333
165,159.7430333
58,62.27123333
158,121.2312667
123,78.91253333
199,97.7858
124,106.0005333
160,116.8654
110,89.28443333
123,125.5837667
178,153.7968
70,83.32463333
146,51.89353333
117,87.41143333
135,79.52473333
151,120.0938333
119,70.14993333
81,71.9892
40,47.10933333
164,63.02743333
141,92.62676667
167,135.9272333
36,91.35136667
194,96.67756667
128,80.80193333
151,63.1425
110,65.11593333
184,102.0613333
247,224.4187333
125,100.1138667
165,153.5865333
197,154.8446667
244,200.0334333
226,134.3366667
149,137.5111333
237,149.6144
213,152.7360333
116,135.4453667
175,123.8020333
174,119.4557
151,96.79213333
246,203.1485667
238,182.9445667
198,98.9947
104,150.6603
119,60.16543333
295,201.2502667
200,184.8228
146,89.28933333
124,130.2097667
149,118.9479
122,114.9327667
120,89.44906667
217,151.3282
156,90.5931
170,156.8187333
168,134.9185667
153,118.1337333
175,129.9339333
243,159.1638667
110,80.88033333
95,78.54183333
136,125.4845
193,179.3994667
206,177.1384667
168,139.1781667
218,153.3689333
134,142.8746333
175,138.8744
127,91.51306667
172,134.2186333
132,107.3564333
176,121.3777
218,166.2473667
195,136.1778333
209,164.0145333
175,148.8028333
172,125.2003
145,160.5329
223,183.6319
155,108.2478333
154,186.4928667
150,146.6871
112,126.9218333
230,156.5044333
168,163.577
150,168.0357667
190,119.5183
231,174.9405667
211,164.7407
189,113.3371667
144,118.9676667
153,126.9000333
182,115.1629333
143,142.5506667
90,104.7012333
152,146.3253667
209,155.1692667
241,149.0616
225,174.1260667
127,106.9252
173,153.0772667
139,143.5540333
90,99.74153333
172,118.2536333
144,167.2038667
175,168.3686
125,119.2592333
154,120.7555667
142,114.5418333
98,92.89393333
119,146.3909
194,110.3393
200,159.0873333
132,112.6204333
86,87.32323333
153,139.5043
130,101.2959667
155,110.9364333
119,122.4191333
169,172.8658667
165,136.4441
193,127.2605
172,153.6742333
178,127.7303667
173,140.8691333
176,141.5806
99,103.3956667
114,110.0791333
210,161.6293
168,110.5808333
181,123.8272667
184,140.4042333
200,148.1588
172,106.3691667
117,105.0997667
216,152.0087667
95,91.8933
160,116.2156
172,135.1118333
136,125.0168333
140,130.6407667
147,124.8007333
234,150.5251333
213,195.5339333
170,111.3884333
110,88.13926667
98,74.12123333
130,109.2630333
101,127.6044
135,101.9980667
284,202.2243
154,112.7422
210,145.3164
128,141.2484667
162,132.7016
125,114.5818667
153,123.2874
192,129.1560333
170,124.8346667
129,121.3179333
99,103.1355
141,126.1073667
103,103.6096667
119,108.5614667
199,146.2748
153,101.8100667
81,95.30086667
239,116.5678667
153,120.9037667
196,153.5880667
152,135.4195
144,131.4374667
141,73.36896667
232,179.7514
116,107.0148667
161,115.5115667
121,113.9203333
246,183.5889667
241,169.7581333
164,127.1048333
172,112.9009667
239,197.9395
107,156.5674333
156,109.5719333
196,136.7144667
144,111.0190333
147,136.2048667
124,74.6641
214,157.9765
142,122.2168667
171,102.9958
93,112.4463333
122,79.44826667
159,146.7252
123,105.3894
199,117.6502
127,123.5446333
145,127.3860333
155,159.2571333
274,142.8211
116,126.3011333
200,149.2206667
138,109.3167667
168,150.4675667
131,83.24776667
121,91.57813333
170,149.2240333
107,116.3413667
186,145.5862667
211,168.8965333
174,186.2950333
164,165.5658
285,117.1434333
256,131.2063
180,138.6734
283,149.2335667
129,143.3872667
169,157.0431667
146,128.6403
106,66.02796667
122,123.6269
58,74.60316667
88,76.02066667
212,152.188
181,114.2607667
61,107.094
96,131.7158333
47,87.03493333
149,118.5057667
169,123.8395333
83,105.911
138,163.2127
223,155.0815333
153,122.1879333
86,125.6443
211,135.3861
152,144.7605667
183,154.7078333
169,119.0164
124,151.1052
110,80.51356667
214,159.0964333
205,152.5587667
90,121.8942
185,168.7133
197,109.1829
19,48.60346667
226,129.0167333
76,117.9829
265,134.3889333
111,85.5095
241,124.3944667
170,144.2022
148,93.22943333
134,103.9796333
210,144.989
132,145.4123667
159,126.9485333
158,156.7686667
77,89.64463333
215,214.5037667
120,115.0413333
190,146.0960333
58,63.89906667
237,157.7439667
73,166.5457
237,129.099
28,83.90333333
126,86.36603333
116,142.4076333
133,128.8469667
208,111.9672
197,148.2610667
167,129.8023
73,92.94323333
161,148.9117667
82,110.8852
61,90.94983333
115,118.0983
188,149.0493667
63,87.81216667
57,94.1959
79,106.0273
127,165.0661667
173,114.9405
104,86.0379
116,103.2639667
144,101.0548
130,74.93996667
94,108.6812333
113,109.0410667
139,87.6885
150,151.4018667
111,94.97373333
89,68.00116667
122,95.8949
99,87.3768
77,67.45576667
68,63.52313333
116,107.8299333
84,66.62603333
77,66.49983333
172,97.59466667
118,97.9564
159,142.4268
137,132.9011
133,107.3893667
128,98.0471
134,126.1732333
130,128.6087
97,93.74933333
160,97.65856667
98,102.2350667
104,97.6836
149,100.0463333
105,99.26316667
114,104.8079333
93,98.98363333
117,93.63423333
147,92.2944
110,93.48643333
155,107.6657
123,83.64593333
155,129.2513333
133,88.64606667
144,95.30623333
155,122.6891667
98,59.98653333
153,82.36513333
103,96.35146667
114,112.6942333
116,87.95196667
129,89.38883333
107,96.00013333
141,123.1966333
135,125.8900667
85,106.0079
87,83.54643333
101,91.8881
110,110.3661
106,89.52586667
102,135.9292
108,92.6473
109,113.7963333
142,107.4107333
111,81.7666
114,81.9427
124,88.74143333
147,137.5642667
106,85.24926667
130,102.3229667
136,103.0827333
150,99.20386667
121,79.02156667
122,94.24366667
114,75.1521
117,103.1930667
162,100.3997333
107,86.85873333
117,79.34973333
111,83.44926667
105,75.56976667
175,123.8681667
138,126.6655
139,138.1798667
80,96.51313333
97,68.7742
95,87.56086667
94,90.907
136,99.05436667
106,88.39166667
123,98.57253333
127,115.1589667
129,92.42903333
143,94.0346
134,130.6715667
128,70.44393333
96,72.9304
98,94.8779
137,110.2379
119,75.26366667
126,71.33616667
94,82.3971
110,74.36913333
115,96.12276667
146,100.1208
130,117.0757333
132,89.13573333
171,115.1917333
88,81.107
113,110.8183
105,90.2381
99,86.64
83,84.3076
143,89.72376667
78,74.76453333
129,73.62213333
131,90.10943333
116,108.1756333
120,115.6576333
122,102.7026667
102,163.3459333
56,122.7618667
62,117.3617333
177,140.1759667
68,103.2612
121,166.0043333
47,95.47403333
23,71.1988
242,137.0164
221,115.5209
103,134.8331667
154,120.2286667
164,187.5698333
162,113.2491667
140,119.7456333
147,84.52823333
164,111.6149333
136,123.7744333
208,144.5728
184,144.9611333
174,131.5244333
214,109.8141
139,118.2507333
147,94.8618
118,81.80246667
236,142.2943667
129,96.49126667
128,109.1886333
172,153.2718333
137,73.25216667
145,127.2770667
136,123.7931
112,77.03233333
109,98.3292
167,117.3607667
150,99.1512
124,85.87703333
110,121.8477667
97,96.48593333
121,79.34823333
166,110.7957333
105,98.1324
104,112.8879333
145,109.9896333
76,90.9499
134,92.60396667
76,82.71296667
124,109.8722667
118,101.1031333
127,102.4549667
109,90.09873333
103,95.498
91,88.89943333
158,114.7951667
121,88.0378
94,110.1697
126,123.2923333
114,99.52586667
99,97.43656667
97,85.68253333
126,117.7423667
126,97.13833333
99,92.72296667
126,108.1959333
135,123.7347333
109,77.7575
138,88.24023333
121,93.82353333
162,142.2175
128,92.44936667
141,106.8602333
112,102.9451333
102,93.00786667
145,94.42886667
136,109.6823333
120,118.045
106,91.34806667
133,98.43453333
95,78.03493333
66,53.97613333
167,115.1028
72,41.677
103,101.6728667
89,80.69216667
103,99.7793
155,143.6385333
67,86.787
116,86.94733333
127,79.2296
111,90.6048
94,94.2051
153,148.3087333
85,74.30286667
106,80.51536667
105,81.08213333
155,135.7810667
73,83.74733333
105,96.48466667
76,76.8248
139,104.1571
148,95.45056667
121,93.12303333
69,79.78856667
107,72.46146667
105,87.0818
91,78.4403
